779	699	1	1
699	779	2	1
476	820	3	1
476	12	3	1
91	820	3	1
91	12	3	1
84	657	4	1
117	168	5	1
117	13	5	1
1	168	5	1
1	13	5	1
202	12	6	1
202	235	6	1
97	12	6	1
97	235	6	1
631	632	7	1
631	19	7	1
17	632	7	1
17	19	7	1
491	659	8	1
491	22	8	1
23	659	8	1
23	22	8	1
659	491	9	1
22	491	9	1
659	23	9	1
22	23	9	1
2	8	10	1
2	461	10	1
410	8	10	1
410	461	10	1
8	410	11	1
461	410	11	1
411	602	12	1
411	73	12	1
1	602	12	1
1	73	12	1
184	197	13	1
184	258	13	1
1	197	13	1
1	258	13	1
197	184	14	1
2	8	15	1
2	184	15	1
210	8	15	1
210	184	15	1
8	210	16	1
184	210	16	1
210	184	17	1
54	184	17	1
210	20	17	1
54	20	17	1
2	8	18	1
2	9	18	1
2	297	18	1
77	8	18	1
77	9	18	1
77	297	18	1
185	8	18	1
185	9	18	1
185	297	18	1
8	77	19	1
297	77	19	1
2	8	20	1
2	9	20	1
2	421	20	1
348	8	20	1
348	9	20	1
348	421	20	1
11	8	20	1
11	9	20	1
11	421	20	1
8	348	21	1
421	348	21	1
272	278	22	1
272	3	22	1
272	1	22	1
7	278	22	1
7	3	22	1
7	1	22	1
4	278	22	1
4	3	22	1
4	1	22	1
59	278	22	1
59	3	22	1
59	1	22	1
80	20	23	1
54	20	23	1
60	80	24	1
60	54	24	1
60	11	24	1
30	80	24	1
30	54	24	1
30	11	24	1
80	30	25	1
54	30	25	1
60	98	26	1
60	12	26	1
1	98	26	1
1	12	26	1
2	8	27	1
2	60	27	1
80	8	27	1
80	60	27	1
8	80	28	1
25	14	29	1
25	299	29	1
70	14	29	1
70	299	29	1
838	792	30	1
838	12	30	1
1	792	30	1
1	12	30	1
137	334	31	1
334	137	32	1
159	90	33	1
64	182	34	1
64	154	34	1
90	182	34	1
90	154	34	1
182	64	35	1
154	64	35	1
182	90	35	1
154	90	35	1
293	90	36	1
293	63	36	1
90	293	37	1
63	293	37	1
207	85	38	1
207	90	38	1
85	207	39	1
90	207	39	1
2	18	40	1
2	118	40	1
2	12	40	1
165	18	40	1
165	118	40	1
165	12	40	1
10	18	40	1
10	118	40	1
10	12	40	1
18	165	41	1
118	165	41	1
343	75	42	1
343	28	42	1
183	75	42	1
183	28	42	1
35	12	43	1
35	74	43	1
281	12	43	1
281	74	43	1
74	281	44	1
2	268	45	1
2	12	45	1
2	8	47	1
2	557	47	1
389	8	47	1
389	557	47	1
8	389	48	1
557	389	48	1
498	557	49	1
498	592	49	1
498	53	49	1
498	44	49	1
498	160	49	1
17	557	49	1
17	592	49	1
17	53	49	1
17	44	49	1
17	160	49	1
441	508	50	1
7	508	50	1
269	87	51	1
269	87	52	1
358	85	53	1
358	270	53	1
85	358	54	1
270	358	54	1
269	307	55	1
269	4	55	1
269	59	55	1
3	307	55	1
3	4	55	1
3	59	55	1
1	307	55	1
1	4	55	1
1	59	55	1
269	307	56	1
269	5	56	1
269	59	56	1
6	307	56	1
6	5	56	1
6	59	56	1
1	307	56	1
1	5	56	1
1	59	56	1
521	22	57	1
521	5	57	1
521	59	57	1
6	22	57	1
6	5	57	1
6	59	57	1
1	22	57	1
1	5	57	1
1	59	57	1
521	22	58	1
521	4	58	1
521	59	58	1
