C00025	C00064	-R08244
C16619	C16618	-R08244
C07648	C16619	R08245
C16619	C07648	-R08245
C04646	C16618	R08240
C16618	C04646	-R08240
C04534	C00031	R00839
C04534	C00092	R00839
C00526	C00365	R02099
C00365	C00526	-R02099
C00365	C01346	R02098
C01346	C00365	-R02098
C00364	C00363	R02094
C00363	C00364	-R02094
C00362	C00361	R02090
C00361	C00362	-R02090
C00169	C01563	-R01395
C02876	C00163	-R01353
C01081	C00378	R02135
C00433	C00026	R00264
C01101	C03291	R03244
C03291	C01101	-R03244
C00504	C00415	-R02236
C00455	C01185	R02322
C01185	C00455	-R02322
C01233	C00189	R01470
C01233	C00093	R01470
C02962	C18096	R09030
C18096	C02962	-R09030
C00074	C00022	-R00200
C00022	C00024	R00209
C00118	C00231	R01641
C05382	C00117	R01641
C00231	C00118	-R01641
C00117	C05382	-R01641
C00117	C05382	R06590
C12214	C12215	R06590
C05382	C00117	-R06590
C12215	C12214	-R06590
C06376	C06377	R05168
C06376	C00033	R05168
C00074	C00022	-R00430
C00322	C00527	R01933
C01149	C01181	R03283
C00881	C00526	R02485
C05130	C02835	R04065
C00108	C19459	R12035
C04203	C19459	R12035
C04823	C04677	R04559
C04823	C00122	R04559
C04677	C04823	-R04559
C00122	C04823	-R04559
C06010	C00810	R02948
C00331	C00637	R01974
C00637	C00331	-R01974
C03794	C00020	R01083
C03794	C00122	R01083
C00020	C03794	-R01083
C00122	C03794	-R01083
C05634	C05635	R04903
C00337	C00438	R01993
C00438	C00337	-R01993
C00631	C00197	R01518
C00197	C00631	-R01518
C00074	C00036	-R00345
C00118	C00231	R01830
C05345	C00279	R01830
C00231	C00118	-R01830
C00279	C05345	-R01830
C06002	C06001	-R05066
C00242	C00144	-R01229
C00143	C00445	R01220
C00445	C00143	-R01220
C00275	C00636	R01818
C00636	C00275	-R01818
C00275	C05345	R01819
C05345	C00275	-R01819
C00504	C00415	-R02235
C01345	C06196	R03531
C00475	C00299	R01878
C01103	C00295	R01870
C00295	C01103	-R01870
C05345	C05378	R04779
C05335	C05691	R04771
C05691	C05335	-R04771
C00085	C00354	R00769
C00354	C00085	-R00769
C00055	C00112	R00512
C00112	C00055	-R00512
