472	73	1	1
472	82	1	1
411	584	2	1
611	411	3	1
202	241	4	1
94	241	4	1
817	266	5	1
817	21	5	1
745	746	6	1
745	19	6	1
535	546	7	1
931	932	8	1
932	931	9	1
933	934	10	1
934	933	11	1
444	8	12	1
444	504	12	1
8	444	13	1
504	444	13	1
181	198	14	1
198	181	15	1
211	8	16	1
211	181	16	1
8	211	17	1
181	211	17	1
533	359	18	1
211	181	19	1
54	181	19	1
211	20	19	1
54	20	19	1
75	8	20	1
75	312	20	1
8	75	21	1
312	75	21	1
520	369	22	1
371	8	23	1
371	454	23	1
8	371	24	1
454	371	24	1
78	20	25	1
54	20	25	1
30	78	26	1
30	54	26	1
78	30	27	1
54	30	27	1
78	8	29	1
8	78	30	1
25	14	31	1
25	314	31	1
68	14	31	1
68	314	31	1
677	676	32	1
681	680	33	1
456	316	34	1
456	31	34	1
1062	1018	35	1
157	88	36	1
64	179	37	1
64	152	37	1
88	179	37	1
88	152	37	1
179	64	38	1
152	64	38	1
179	88	38	1
152	88	38	1
309	88	39	1
309	63	39	1
88	309	40	1
63	309	40	1
208	83	41	1
208	88	41	1
83	208	42	1
88	208	42	1
412	618	43	1
618	412	44	1
163	18	45	1
163	114	45	1
18	163	46	1
114	163	46	1
358	73	47	1
358	28	47	1
296	72	48	1
72	296	49	1
72	416	50	1
424	8	54	1
424	617	54	1
8	424	55	1
617	424	55	1
544	617	56	1
544	662	56	1
544	53	56	1
544	44	56	1
1058	1059	57	1
1059	1058	58	1
1058	1060	59	1
1060	1058	60	1
1060	1059	61	1
1059	1060	62	1
281	85	63	1
281	85	64	1
383	83	65	1
383	282	65	1
83	383	66	1
282	383	66	1
190	23	67	1
23	190	68	1
575	22	69	1
575	22	70	1
149	21	71	1
149	21	72	1
20	169	73	1
1024	1023	74	1
143	31	75	1
143	51	75	1
665	664	76	1
921	176	77	1
176	921	78	1
664	678	79	1
678	664	80	1
667	666	81	1
210	8	82	1
210	139	82	1
8	210	83	1
139	210	83	1
96	139	84	1
96	43	84	1
250	139	84	1
250	43	84	1
139	96	85	1
43	96	85	1
139	250	85	1
43	250	85	1
96	139	86	1
96	79	86	1
185	139	86	1
185	79	86	1
44	8	87	1
44	155	87	1
8	44	88	1
155	44	88	1
637	379	89	1
1038	379	89	1
8	517	90	1
8	18	90	1
517	8	91	1
18	8	91	1
47	196	92	1
525	924	93	1
743	809	94	1
809	743	95	1
87	18	96	1
87	89	96	1
18	87	97	1
89	87	97	1
523	416	98	1
416	523	99	1
523	416	100	1
416	523	101	1
647	79	102	1
647	763	102	1
1012	79	102	1
1012	763	102	1
79	647	103	1
763	647	103	1
79	1012	103	1
763	1012	103	1
20	856	104	1
88	856	104	1
903	905	105	1
689	190	106	1
398	8	107	1
398	94	107	1
550	285	108	1
555	43	109	1
555	600	109	1
73	43	109	1
73	600	109	1
