545	1124	1	1
545	44	1	1
545	109	1	1
108	1124	1	1
108	44	1	1
108	109	1	1
591	75	2	1
591	84	2	1
84	1004	3	1
485	706	4	1
706	485	5	1
718	484	6	1
118	19	7	1
118	631	7	1
223	270	8	1
99	270	8	1
1059	301	9	1
1059	21	9	1
966	967	10	1
966	19	10	1
658	1011	11	1
658	22	11	1
23	1011	11	1
23	22	11	1
1011	658	12	1
22	658	12	1
1011	23	12	1
22	23	12	1
568	983	13	1
568	186	13	1
458	983	13	1
458	186	13	1
536	8	14	1
536	623	14	1
8	536	15	1
623	536	15	1
537	287	16	1
537	96	16	1
234	8	17	1
234	195	17	1
8	234	18	1
195	234	18	1
234	195	19	1
55	195	19	1
234	20	19	1
55	20	19	1
77	8	20	1
77	361	20	1
8	77	21	1
361	77	21	1
1028	19	22	1
1028	1096	22	1
426	427	23	1
427	426	24	1
676	440	25	1
22	440	25	1
437	660	26	1
436	444	27	1
444	436	28	1
344	325	29	1
325	344	30	1
779	325	31	1
26	80	32	1
26	70	32	1
80	20	33	1
55	20	33	1
33	80	34	1
33	69	34	1
80	33	35	1
69	33	35	1
30	80	36	1
30	55	36	1
80	30	37	1
55	30	37	1
80	8	38	1
8	80	39	1
62	479	40	1
74	29	41	1
74	986	41	1
985	29	41	1
985	986	41	1
29	74	42	1
986	74	42	1
29	985	42	1
986	985	42	1
8	18	43	1
1076	1075	44	1
1076	77	44	1
794	8	47	1
841	842	48	1
842	841	49	1
833	832	50	1
837	836	51	1
837	836	52	1
840	839	53	1
839	840	54	1
40	14	55	1
40	793	55	1
331	14	55	1
331	793	55	1
98	43	56	1
98	796	56	1
331	43	56	1
331	796	56	1
1470	1397	57	1
101	150	58	1
101	65	58	1
73	150	58	1
73	65	58	1
1452	1146	59	1
1452	22	59	1
1146	438	60	1
1146	22	60	1
1011	580	61	1
167	90	63	1
65	192	64	1
65	162	64	1
90	192	64	1
90	162	64	1
192	65	65	1
162	65	65	1
192	90	65	1
162	90	65	1
359	90	66	1
359	64	66	1
90	359	67	1
64	359	67	1
229	85	68	1
229	90	68	1
85	229	69	1
90	229	69	1
487	767	70	1
767	487	71	1
487	765	72	1
765	487	73	1
1364	29	74	1
1364	666	74	1
29	1364	75	1
666	1364	75	1
119	632	76	1
50	632	76	1
632	119	77	1
632	50	77	1
176	18	78	1
176	119	78	1
18	176	79	1
119	176	79	1
21	611	80	1
284	611	80	1
611	21	81	1
611	284	81	1
481	284	82	1
481	33	82	1
23	284	82	1
23	33	82	1
283	289	83	1
283	289	84	1
342	74	85	1
74	342	86	1
74	492	87	1
972	1383	88	1
972	19	88	1
1383	972	89	1
19	972	89	1
727	969	90	1
120	969	90	1
1453	1454	91	1
1454	1453	92	1
326	87	95	1
225	142	96	1
575	1257	99	1
575	59	99	1
1257	575	100	1
59	575	100	1
882	782	101	1
882	353	101	1
350	782	101	1
350	353	101	1
782	882	102	1
353	882	102	1
782	350	102	1
353	350	102	1
753	8	103	1
753	510	103	1
803	1255	104	1
803	426	104	1
427	1255	104	1
427	426	104	1
1255	803	105	1
426	803	105	1
1255	427	105	1
426	427	105	1
492	1201	106	1
1201	492	107	1
534	1200	108	1
157	1180	109	1
534	1199	110	1
157	1172	111	1
157	1174	112	1
157	1173	113	1
530	539	114	1
530	353	114	1
350	539	114	1
350	353	114	1
539	530	115	1
353	530	115	1
539	350	115	1
353	350	115	1
318	87	116	1
318	87	117	1
452	85	118	1
452	319	118	1
85	452	119	1
319	452	119	1
318	370	120	1
318	370	121	1
206	23	122	1
23	206	123	1
709	22	124	1
709	22	125	1
159	21	126	1
159	21	127	1
20	139	128	1
270	670	129	1
1403	1402	130	1
153	31	131	1
153	51	131	1
821	820	132	1
1232	188	133	1
188	1232	134	1
916	919	135	1
820	834	136	1
834	820	137	1
823	822	138	1
920	921	139	1
920	921	140	1
233	8	141	1
233	150	141	1
8	233	142	1
150	233	142	1
101	150	143	1
101	43	143	1
281	150	143	1
281	43	143	1
150	101	144	1
43	101	144	1
150	281	144	1
43	281	144	1
101	150	145	1
101	81	145	1
200	150	145	1
200	81	145	1
242	18	146	1
18	242	147	1
1466	132	149	1
132	1466	150	1
631	982	151	1
44	8	152	1
44	165	152	1
8	44	153	1
165	44	153	1
1164	1188	154	1
1188	1164	155	1
1164	1190	156	1
1190	1164	157	1
1048	1050	158	1
1048	402	158	1
1050	1048	159	1
402	1048	159	1
852	885	162	1
172	885	162	1
8	641	163	1
8	18	163	1
641	8	164	1
18	8	164	1
47	57	165	1
47	66	165	1
47	215	166	1
47	993	167	1
993	47	168	1
477	900	169	1
477	109	169	1
108	900	169	1
108	109	169	1
852	886	170	1
31	886	170	1
964	1046	171	1
1046	964	172	1
89	18	173	1
89	91	173	1
18	89	174	1
91	89	174	1
319	88	175	1
672	181	176	1
503	491	177	1
491	679	178	1
1124	803	179	1
226	484	180	1
1120	8	181	1
1120	1446	181	1
8	1120	182	1
1446	1120	182	1
55	1471	183	1
191	1471	183	1
1086	1208	184	1
1208	1086	185	1
1203	1207	186	1
1202	1205	187	1
1203	1204	188	1
860	206	189	1
326	204	190	1
204	326	191	1
205	243	192	1
465	8	193	1
465	99	193	1
327	646	194	1
677	18	195	1
677	741	195	1
75	18	195	1
75	741	195	1
313	221	196	1
49	22	197	1
49	227	197	1
65	22	197	1
65	227	197	1
22	49	198	1
227	49	198	1
22	65	198	1
227	65	198	1
73	8	199	1
73	65	199	1
8	73	200	1
65	73	200	1
352	65	201	1
229	65	202	1
227	65	203	1
65	86	204	1
65	229	204	1
86	65	205	1
229	65	205	1
127	143	206	1
128	183	207	1
1163	1305	208	1
454	699	209	1
454	8	209	1
454	86	210	1
454	699	210	1
454	14	211	1
454	699	211	1
454	80	212	1
454	699	212	1
819	19	213	1
819	849	213	1
19	819	214	1
849	819	214	1
152	198	215	1
152	114	216	1
152	334	216	1
114	152	217	1
334	152	217	1
154	8	218	1
154	237	218	1
237	154	219	1
1300	1301	220	1
300	82	221	1
300	358	221	1
82	300	222	1
358	300	222	1
140	327	223	1
327	140	224	1
735	997	225	1
997	735	226	1
735	997	227	1
997	735	228	1
940	941	229	1
940	44	229	1
304	184	230	1
184	304	231	1
1005	387	232	1
460	549	233	1
460	353	233	1
350	549	233	1
350	353	233	1
549	460	234	1
353	460	234	1
549	350	234	1
353	350	234	1
576	460	235	1
576	353	235	1
350	460	235	1
350	353	235	1
460	576	236	1
353	576	236	1
460	350	236	1
353	350	236	1
23	450	240	1
372	377	241	1
377	372	242	1
67	73	243	1
67	26	243	1
67	594	244	1
67	187	244	1
38	18	245	1
38	117	245	1
38	22	245	1
49	18	245	1
49	117	245	1
49	22	245	1
49	8	246	1
49	22	246	1
49	129	246	1
86	8	247	1
8	86	248	1
86	20	251	1
55	20	251	1
49	8	252	1
49	22	252	1
1362	1363	253	1
119	673	254	1
408	673	254	1
673	119	255	1
673	408	255	1
1362	1229	256	1
1362	1229	257	1
483	400	258	1
400	18	259	1
400	483	259	1
208	177	260	1
306	177	261	1
178	187	262	1
178	26	262	1
270	228	263	1
99	228	263	1
1155	585	264	1
585	1155	265	1
1154	1153	266	1
583	1455	267	1
399	626	269	1
626	399	270	1
652	339	271	1
652	32	271	1
339	749	272	1
26	8	273	1
26	70	273	1
1184	1026	274	1
1026	640	275	1
25	40	276	1
40	25	277	1
479	310	278	1
311	415	279	1
557	311	280	1
21	8	281	1
21	63	281	1
8	21	282	1
63	21	282	1
64	278	283	1
225	64	284	1
669	690	285	1
548	244	286	1
548	334	286	1
244	548	287	1
334	548	287	1
980	179	288	1
980	334	288	1
179	980	289	1
334	980	289	1
647	118	290	1
647	334	290	1
444	125	291	1
444	94	291	1
231	21	292	1
231	125	292	1
451	125	293	1
125	451	294	1
897	896	295	1
896	897	296	1
892	893	297	1
893	892	298	1
952	20	299	1
952	959	299	1
20	952	300	1
959	952	300	1
957	851	301	1
957	725	301	1
754	851	301	1
754	725	301	1
851	957	302	1
725	957	302	1
851	754	302	1
725	754	302	1
426	427	303	1
427	426	304	1
412	413	307	1
413	412	308	1
787	8	309	1
787	791	309	1
38	8	309	1
38	791	309	1
607	373	310	1
1463	8	311	1
1463	1464	311	1
31	8	311	1
31	1464	311	1
32	20	312	1
32	597	312	1
84	20	312	1
84	597	312	1
20	32	313	1
597	32	313	1
20	84	313	1
597	84	313	1
700	505	314	1
700	33	314	1
23	505	314	1
23	33	314	1
751	708	315	1
466	403	316	1
403	466	317	1
665	402	318	1
402	665	319	1
909	31	320	1
909	64	320	1
586	69	321	1
586	21	321	1
233	314	322	1
69	33	323	1
69	231	323	1
695	33	323	1
695	231	323	1
33	69	324	1
231	69	324	1
33	695	324	1
231	695	324	1
231	653	325	1
653	231	326	1
231	258	327	1
230	694	328	1
1060	1061	329	1
499	107	330	1
499	96	330	1
493	107	331	1
493	71	331	1
250	523	332	1
523	250	333	1
634	650	334	1
650	634	335	1
487	8	336	1
487	1128	336	1
8	487	337	1
1128	487	337	1
158	476	338	1
158	18	338	1
8	476	338	1
8	18	338	1
476	158	339	1
18	158	339	1
476	8	339	1
18	8	339	1
187	354	340	1
187	18	340	1
8	354	340	1
8	18	340	1
354	187	341	1
18	187	341	1
354	8	341	1
18	8	341	1
526	546	344	1
546	526	345	1
526	546	346	1
546	526	347	1
576	899	348	1
899	576	349	1
694	717	352	1
523	42	353	1
523	1458	353	1
42	523	354	1
1458	523	354	1
333	386	355	1
857	97	356	1
857	789	356	1
97	857	357	1
789	857	357	1
1002	97	358	1
1002	786	358	1
97	1002	359	1
786	1002	359	1
307	1114	360	1
307	14	360	1
127	1114	360	1
127	14	360	1
1114	307	361	1
14	307	361	1
1114	127	361	1
14	127	361	1
274	169	362	1
320	175	363	1
175	320	364	1
158	147	365	1
147	158	366	1
158	147	367	1
147	158	368	1
224	148	369	1
148	224	370	1
148	162	371	1
162	148	372	1
130	114	373	1
130	729	373	1
114	130	374	1
729	130	374	1
403	807	375	1
807	403	376	1
336	208	377	1
991	8	378	1
991	992	378	1
22	8	378	1
22	992	378	1
8	991	379	1
992	991	379	1
8	22	379	1
992	22	379	1
1377	881	380	1
883	1377	381	1
883	426	381	1
427	1377	381	1
427	426	381	1
1377	883	382	1
426	883	382	1
1377	427	382	1
426	427	382	1
18	8	383	1
8	18	384	1
529	376	385	1
670	375	386	1
526	1333	387	1
526	14	387	1
127	1333	387	1
127	14	387	1
1333	526	388	1
14	526	388	1
1333	127	388	1
14	127	388	1
762	501	389	1
762	38	389	1
759	8	390	1
759	510	390	1
106	8	391	1
106	1384	391	1
8	106	392	1
1384	106	392	1
1279	1280	393	1
63	1279	394	1
119	1279	394	1
