48	12	1	1
48	637	1	1
442	12	1	1
442	637	1	1
669	442	2	1
669	9	2	1
1	442	2	1
1	9	2	1
116	178	3	1
116	13	3	1
1	178	3	1
1	13	3	1
221	12	4	1
221	254	4	1
97	12	4	1
97	254	4	1
880	284	5	1
880	21	5	1
10	284	5	1
10	21	5	1
796	797	6	1
796	19	6	1
17	797	6	1
17	19	6	1
797	796	7	1
19	796	7	1
795	796	8	1
795	6	8	1
795	1	8	1
7	796	8	1
7	6	8	1
7	1	8	1
5	796	8	1
5	6	8	1
5	1	8	1
59	796	8	1
59	6	8	1
59	1	8	1
794	795	9	1
794	11	9	1
791	792	10	1
791	19	10	1
17	792	10	1
17	19	10	1
585	595	11	1
585	11	11	1
585	13	11	1
1	595	11	1
1	11	11	1
1	13	11	1
582	832	12	1
582	22	12	1
23	832	12	1
23	22	12	1
832	582	13	1
22	582	13	1
832	23	13	1
22	23	13	1
380	354	14	1
2	8	15	1
2	549	15	1
484	8	15	1
484	549	15	1
8	484	16	1
549	484	16	1
485	268	17	1
485	95	17	1
1	268	17	1
1	95	17	1
195	216	18	1
195	289	18	1
1	216	18	1
1	289	18	1
216	195	19	1
2	8	20	1
2	195	20	1
227	8	20	1
227	195	20	1
8	227	21	1
195	227	21	1
227	195	22	1
54	195	22	1
227	20	22	1
54	20	22	1
2	8	23	1
2	9	23	1
2	496	23	1
402	8	23	1
402	9	23	1
402	496	23	1
11	8	23	1
11	9	23	1
11	496	23	1
8	402	24	1
496	402	24	1
1	26	25	1
1	69	25	1
336	26	25	1
336	69	25	1
79	20	26	1
54	20	26	1
60	98	27	1
60	12	27	1
1	98	27	1
1	12	27	1
2	8	28	1
2	60	28	1
79	8	28	1
79	60	28	1
8	79	29	1
189	191	30	1
189	6	30	1
5	191	30	1
5	6	30	1
59	191	30	1
59	6	30	1
25	14	32	1
25	336	32	1
69	14	32	1
69	336	32	1
740	739	33	1
739	740	34	1
1174	1083	35	1
1174	12	35	1
1	1083	35	1
1	12	35	1
2	8	36	1
2	1148	36	1
1147	8	36	1
1147	1148	36	1
8	1147	37	1
1148	1147	37	1
707	1167	38	1
1167	707	39	1
140	380	40	1
380	140	41	1
1111	958	42	1
1111	21	42	1
10	958	42	1
10	21	42	1
166	89	43	1
460	20	44	1
460	89	44	1
20	460	45	1
89	460	45	1
64	193	46	1
64	161	46	1
89	193	46	1
89	161	46	1
193	64	47	1
161	64	47	1
193	89	47	1
161	89	47	1
332	89	48	1
332	63	48	1
89	332	49	1
