527	73	1	1
527	82	1	1
444	672	2	1
707	444	3	1
116	173	4	1
97	252	5	1
943	21	6	1
943	280	6	1
850	851	7	1
851	850	8	1
849	850	9	1
848	849	10	1
845	846	11	1
32	20	12	1
888	608	12	1
20	32	13	1
608	888	13	1
610	620	14	1
189	207	17	1
207	189	18	1
221	189	19	1
189	221	20	1
221	189	21	1
54	20	21	1
549	402	22	1
590	399	23	1
400	408	24	1
408	400	25	1
401	500	26	1
500	401	27	1
54	20	28	1
777	776	34	1
781	780	35	1
784	783	36	1
783	784	37	1
1229	1159	38	1
513	902	39	1
163	89	40	1
89	158	41	1
64	187	41	1
158	89	42	1
187	64	42	1
217	83	43	1
217	89	43	1
83	217	44	1
89	217	44	1
446	715	45	1
715	446	46	1
170	117	47	1
117	170	48	1
556	266	49	1
72	388	50	1
388	72	51	1
389	28	52	1
389	73	52	1
312	72	53	1
72	312	54	1
854	1148	55	1
1148	854	56	1
118	848	57	1
677	848	57	1
1188	1201	58	1
1201	1188	59	1
463	712	63	1
712	463	64	1
616	712	65	1
616	44	65	1
537	636	66	1
297	86	67	1
342	1071	68	1
1071	342	69	1
297	86	70	1
418	83	71	1
418	298	71	1
83	418	72	1
298	418	72	1
297	337	73	1
297	337	74	1
657	22	75	1
657	22	76	1
154	21	77	1
154	21	78	1
20	176	79	1
670	713	80	1
148	31	81	1
148	51	81	1
765	764	82	1
1063	184	83	1
184	1063	84	1
764	778	85	1
778	764	86	1
767	766	87	1
220	144	88	1
144	220	89	1
648	143	90	1
352	143	91	1
538	130	92	1
737	413	93	1
1191	413	93	1
47	206	96	1
842	933	97	1
933	842	98	1
88	90	99	1
90	88	100	1
927	177	101	1
622	176	102	1
451	689	103	1
451	689	104	1
49	22	105	1
1167	929	105	1
22	49	106	1
929	1167	106	1
749	79	107	1
1146	867	107	1
79	749	108	1
867	1146	108	1
987	988	109	1
988	987	110	1
988	989	111	1
989	988	112	1
89	990	113	1
989	43	114	1
989	991	114	1
214	445	115	1
998	1088	116	1
1088	998	117	1
1044	1046	118	1
792	199	119	1
301	638	120	1
638	301	121	1
623	290	122	1
73	696	123	1
627	696	123	1
544	952	124	1
291	210	125	1
49	22	126	1
64	215	126	1
49	215	126	1
22	49	127	1
215	64	127	1
215	49	127	1
217	64	128	1
124	305	129	1
305	124	130	1
125	178	131	1
419	652	132	1
417	401	133	1
401	417	134	1
147	112	135	1
112	147	136	1
195	65	137	1
195	148	137	1
224	149	138	1
279	80	139	1
80	279	140	1
686	880	141	1
880	686	142	1
686	880	143	1
880	686	144	1
678	685	145	1
685	109	146	1
883	349	147	1
1200	660	151	1
23	415	152	1
49	22	153	1
38	115	153	1
49	22	154	1
49	126	154	1
54	20	159	1
49	22	160	1
443	363	161	1
363	18	162	1
363	443	162	1
49	22	163	1
172	986	163	1
172	174	164	1
461	172	165	1
201	171	166	1
284	171	167	1
905	215	168	1
215	905	169	1
97	216	170	1
432	90	171	1
90	432	172	1
521	1208	173	1
862	645	175	1
68	33	176	1
361	525	176	1
33	68	177	1
525	361	177	1
637	361	178	1
1005	991	179	1
991	1005	180	1
26	69	181	1
25	40	182	1
40	25	183	1
